Id,city,age,sex,social_class,primary_business,secondary_business,annual_income,monthly_expenses,old_dependents,young_dependents,home_ownership,type_of_house,occupants_count,house_area,sanitary_availability,water_availabity,loan_purpose,loan_tenure,loan_installments,loan_amount
3899,Pusad,33,F,ST,School,none,42000.0,2500.0,0,2,1.0,T2,4,300.0,1.0,0.5,Education Loan,12,12,1300.0
19522,Shantipur,45,F,Obc,Handloom Work,none,24000.0,3000.0,0,2,1.0,T1,4,500.0,1.0,1.0,Handicrafts,12,50,14000.0
10053,Gwaliar,33,F,,Beauty parlour,,0.0,2700.0,0,0,1.0,T1,0,0.0,0.0,,Beauty Salon,12,12,5000.0
35476,Pusad,47,F,Opan,Tailoring,none,84000.0,6000.0,0,0,1.0,T2,3,800.0,1.0,1.0,Apparels,12,12,8000.0
35990,Gwalior,27,F,General,Motor binding,none,76000.0,6000.0,0,1,1.0,R,3,200.0,1.0,1.0,Others,12,12,12000.0
9178,Godphula,36,F,,Poultry farm,,0.0,3000.0,0,0,1.0,T1,0,0.0,0.0,,Meat Businesses,12,12,3000.0
16709,Shantipur,45,F,General Caste,Paddy cultivation,none,18000.0,3200.0,0,0,1.0,T1,3,500.0,1.0,1.0,Farming/ Agriculture,12,50,14000.0
10363,Bantaligram,58,F,,Milk business,,0.0,2000.0,0,0,1.0,T2,0,0.0,0.0,,Animal husbandry,12,12,5000.0
33780,Kakching,30,F,OBC,Education Loan,none,56000.0,1000.0,0,1,1.0,T2,3,1300.0,1.0,0.5,Education Loan,12,12,7000.0
18725,Shantipur,26,F,General Caste,Saree business,none,24000.0,4000.0,0,1,1.0,T1,3,500.0,1.0,1.0,Apparels,12,50,14000.0
31206,MORAR,22,F,SC,Grocery store,none,48000.0,2500.0,0,2,1.0,R,1,750.0,1.0,1.0,Agro Based Businesses,12,12,8000.0
4193,Nuapada,37,F,OBC,Carpenter/Wood business,none,42000.0,3500.0,0,4,1.0,T1,1,113.0,1.0,0.5,Carpentery work,12,12,5000.0
39778,Gwalior,33,F,Obc,Grocery store,none,84000.0,6800.0,0,3,1.0,T1,5,400.0,1.0,1.0,Agro Based Businesses,12,12,8000.0
15086,Bohriband,33,F,ST,Cattle rearing,Agriculture,48000.0,2500.0,0,2,1.0,T2,1,300.0,0.0,0.5,Animal husbandry,12,12,5000.0
17690,Kumadhubi,34,F,Hindu,Puffed rice business,none,15000.0,3000.0,0,3,1.0,T1,5,500.0,1.0,1.0,Eateries,12,12,5000.0
892,Coimbatore,45,F,SC,Artificial Jewellery Business,Livestock rearing,48000.0,3000.0,1,0,1.0,T1,2,200.0,1.0,0.5,Artifical Jewellry Selling,12,50,5000.0
9516,Mathurapur,41,F,,Fish vendor,,0.0,3600.0,0,0,1.0,T1,0,0.0,0.0,,Meat Businesses,12,50,5000.0
11302,Nuapada,53,F,,Vegetable cultivation,,0.0,3000.0,0,0,1.0,T1,0,0.0,0.0,,Farming/ Agriculture,12,12,5000.0
26497,Baruipur,45,F,G.C,Surgical instruments making,none,15600.0,4300.0,0,1,1.0,R,3,300.0,1.0,0.5,Business Services - II,12,50,12000.0
18223,Sambalpur,49,F,ST,Vegetable cultivation,Agriculture,32000.0,5000.0,0,0,1.0,T1,4,300.0,0.0,0.5,Farming/ Agriculture,12,12,8000.0
20578,Imphal,51,F,OBC,Weaver,none,30000.0,2000.0,0,1,1.0,T2,4,1300.0,1.0,0.5,Apparels,12,12,8000.0
9721,Kozhinjampara,31,F,,Tailoring,,0.0,5000.0,0,0,1.0,R,0,0.0,0.0,,Apparels,12,50,7500.0
10220,Tanwat,44,F,,Non-Timber Forest Products,,0.0,2500.0,0,0,1.0,T1,0,0.0,0.0,,Agro Based Businesses,12,12,3000.0
21742,Shantipur,30,F,Sechudle Caste,Tailoring,none,24000.0,4000.0,0,1,1.0,T1,3,900.0,1.0,1.0,Apparels,12,50,15000.0
30220,Pusad,51,F,OBC,School,none,54000.0,3200.0,0,1,1.0,T2,2,600.0,1.0,1.0,Education Loan,12,12,7000.0
27788,Imphal,37,F,OBC,Embroidery work,none,48000.0,3500.0,0,3,1.0,T2,5,1000.0,1.0,1.0,Handicrafts,12,12,12000.0
31689,SANDESHKHALI,21,F,S.T,Fish rearing,Daily wage labourer,54000.0,4000.0,0,1,1.0,T1,3,550.0,1.0,1.0,Meat Businesses,12,12,8000.0
16772,Mugma,40,F,Hindu,Chicken & mutton shop,none,24000.0,4000.0,0,1,1.0,T1,3,800.0,1.0,1.0,Meat Businesses,12,12,5000.0
1359,Kuju,29,F,S.C.,Goat rearing,none,42000.0,2500.0,0,0,1.0,T2,2,700.0,1.0,0.5,Meat Businesses,12,12,5000.0
5132,Santaragadia,24,F,General,Poultry farm,Agriculture,6000.0,3200.0,0,1,1.0,T2,3,280.0,1.0,0.5,Meat Businesses,12,12,5000.0
37009,Bahoriband,25,F,SC,Vegetable cultivation,none,48000.0,2500.0,0,2,1.0,T2,2,250.0,0.0,0.5,Farming/ Agriculture,12,12,10000.0
39182,Bahoriband,35,F,sc,Cow Rearing,none,48000.0,2500.0,0,1,1.0,T2,2,300.0,0.0,0.5,Animal husbandry,12,12,10000.0
25863,Joynagar,29,F,G.C,Paddy processing,none,12000.0,4000.0,0,1,1.0,T1,3,400.0,1.0,0.5,Agro Based Businesses,12,50,8000.0
18833,PUSAD,35,F,OBC,Grocery store,none,60000.0,3500.0,0,1,1.0,T2,2,500.0,1.0,1.0,Agro Based Businesses,12,12,10000.0
38331,Pusad,45,F,OBC,Education Loan,none,78000.0,4000.0,0,2,1.0,T2,3,800.0,1.0,1.0,Education Loan,12,12,10000.0
32606,SANDESHKHALI,20,F,GEN,Vegetable vendor,Daily wage labourer,54000.0,4100.0,0,2,1.0,T1,3,600.0,1.0,1.0,Agro Based Businesses,12,12,7000.0
30257,Digrus,34,F,Muslim,Readymade Garments,none,12000.0,2500.0,0,2,1.0,T2,2,1000.0,1.0,1.0,Apparels,12,12,6700.0
7308,Mathurapur,36,F,GC,Beedi rolling business,none,12000.0,5000.0,0,2,1.0,T1,5,300.0,1.0,0.5,Tobacco Related Activities,12,50,5000.0
6080,Balasore,25,F,OBC,Cattle rearing,Others,9600.0,3200.0,0,2,1.0,T2,4,280.0,1.0,0.5,Animal husbandry,12,12,5000.0
38975,Gwalior,42,F,Sc,Fast Food Stall,none,96000.0,7800.0,0,1,1.0,T1,4,300.0,1.0,1.0,Eateries,12,12,8000.0
38788,,46,F,SC,Bamboo craft,none,48000.0,3500.0,0,0,1.0,T1,3,750.0,0.0,1.0,Handicrafts,12,12,10000.0
21079,Balasore,46,F,Minority,Tailoring,Others,16800.0,4100.0,0,2,1.0,T2,5,180.0,0.0,1.0,Apparels,12,12,10000.0
20831,Bahoriband,36,F,OBC,Cow Rearing,none,60000.0,3500.0,0,1,1.0,T2,2,300.0,0.0,0.5,Animal husbandry,12,12,8000.0
450,Nuapada,38,F,OBC,Vegetable cultivation,Agriculture,36000.0,3000.0,0,3,1.0,T1,5,112.0,1.0,0.5,Farming/ Agriculture,12,12,5000.0
5365,Nuapada,31,F,OBC,Fancy Store,none,36000.0,3000.0,0,3,1.0,T1,1,112.0,1.0,0.5,Retail Store,12,12,5000.0
3904,Pusad,39,F,OBC,School,none,48000.0,4000.0,0,4,1.0,T2,6,1000.0,1.0,0.5,Education Loan,12,12,4000.0
27942,SANDESHKHALI,19,F,SC,Fish rearing,Daily wage labourer,54000.0,3800.0,0,0,1.0,T1,2,650.0,1.0,1.0,Meat Businesses,12,12,7000.0
18858,Baruipur,30,F,GC,Paper Item Making,none,12000.0,4500.0,0,2,1.0,T2,4,250.0,1.0,0.5,Utensil Selling,12,50,8000.0
4540,Mugma,29,M,Muslim,Printing press,none,48000.0,6000.0,0,3,1.0,T1,7,1000.0,1.0,0.5,Business Services - II,12,12,5000.0
13620,D. Barasat,26,F,SC,Embroidery work,none,9600.0,4000.0,0,2,1.0,T2,4,300.0,1.0,0.5,Handicrafts,12,50,5000.0
35364,Mangoan,23,F,Maratha,Fabrication Business,none,450000.0,7000.0,0,0,0.0,R,3,900.0,1.0,1.0,Construction Related Activities,18,18,100000.0
31500,Moirang,25,F,OBC,Embroidery work,none,52000.0,1500.0,0,0,1.0,T2,3,1200.0,1.0,0.5,Handicrafts,12,12,8000.0
18348,Mathurapur,31,F,S.C.,Beedi rolling business,none,18000.0,4300.0,0,2,1.0,T2,4,360.0,1.0,0.5,Tobacco Related Activities,12,50,12000.0
29394,Pudad,45,F,ST,Broom and basket making,none,24000.0,3000.0,0,0,1.0,T2,3,500.0,1.0,1.0,Retail Sale,12,12,10000.0
38112,Bahoriband,32,F,ST,Goat rearing,none,48000.0,2500.0,0,2,1.0,T2,2,300.0,0.0,0.5,Meat Businesses,12,12,10000.0
20330,PUSAD,40,F,Muslim,Tailoring,none,24000.0,3500.0,0,1,1.0,T2,3,500.0,1.0,1.0,Apparels,12,12,12000.0
27005,Nanjangud,47,F,Okkaliga,Milk business,none,36000.0,2500.0,1,0,1.0,T1,3,600.0,1.0,1.0,Animal husbandry,12,12,10000.0
10258,Pusad,30,F,,Milk business,,0.0,2200.0,0,0,1.0,T2,0,0.0,0.0,,Animal husbandry,12,12,5000.0
8482,"Ltibhuan, Gop",37,M,,Milk business,,0.0,2100.0,0,0,1.0,T1,0,0.0,0.0,,Animal husbandry,12,12,5000.0
3377,,25,F,General,School,none,12000.0,4000.0,0,1,1.0,T1,3,400.0,1.0,0.5,Education Loan,12,12,6000.0
9637,Bhatapada,34,F,,Milk business,,0.0,3000.0,0,0,1.0,T2,0,0.0,,,Animal husbandry,12,12,2000.0
14235,Muzaffarpur,30,F,OBC,Goat rearing,Daily wage labourer,60000.0,60000.0,0,1,1.0,T2,4,100.0,1.0,1.0,Meat Businesses,12,50,5000.0
1373,Kumardhubi,30,M,Hindu,Vegetable vendor,none,36000.0,2500.0,0,0,1.0,R,6,900.0,1.0,0.5,Agro Based Businesses,12,12,5000.0
2754,Niligiri,32,F,General,Goat rearing,Livestock rearing,10800.0,2500.0,0,1,1.0,T2,3,340.0,1.0,0.5,Meat Businesses,12,12,5000.0
39479,KODANGAL MANDAL,65,F,BC,Gram cultivation,none,53000.0,4333.0,0,0,1.0,T1,3,350.0,1.0,1.0,Farming/ Agriculture,6,6,6000.0
12815,Wadhwan,35,F,,Saree business,,0.0,6500.0,0,0,1.0,T2,0,0.0,0.0,,Apparels,12,12,5000.0
31355,Imphal East,41,F,OBC,Weaver,none,57000.0,2700.0,0,2,1.0,T2,4,2200.0,1.0,0.5,Apparels,12,12,15000.0
3336,Nuapada,27,F,Minority Comunity,Carpenter/Wood business,none,36000.0,3000.0,0,2,1.0,T1,1,110.0,1.0,0.5,Carpentery work,12,12,5000.0
14513,Gopalpur,43,F,OBC,Carpet Weaving,none,6000.0,4000.0,0,1,1.0,T2,5,280.0,0.0,1.0,Handicrafts,12,12,8000.0
4457,Puri,34,F,Gen,Tailoring,none,24000.0,1500.0,0,1,1.0,T2,1,350.0,1.0,0.5,Apparels,12,12,5000.0
11135,Mangalam,57,F,,Rice business,,0.0,2500.0,0,0,1.0,T1,0,0.0,0.0,,Agro Based Businesses,12,50,7500.0
4610,vadakkencherry,50,F,Ezhava,Brick manufacturing unit,none,84000.0,6000.0,0,0,1.0,T1,3,6.0,1.0,0.5,Construction Related Activities,12,50,7500.0
19898,Bundu,32,F,General,Paddy cultivation,Agriculture,25000.0,1900.0,0,0,1.0,T1,2,300.0,0.0,0.0,Farming/ Agriculture,12,12,7500.0
733,Mugma,35,M,Baniya,Cycle repair shop,none,48000.0,3500.0,0,4,1.0,T1,6,800.0,1.0,0.5,Repair Services,12,12,5000.0
27407,Joynagar,28,F,G.C,Processed food business,none,13200.0,4100.0,0,2,1.0,T1,4,520.0,1.0,0.5,Eateries,12,50,8000.0
19885,Joynagar,35,F,General,Embroidery work,none,12000.0,1800.0,0,2,1.0,R,3,600.0,1.0,0.5,Handicrafts,12,50,8000.0
27730,Baruipur,32,F,G.C,Saree business,none,14400.0,4200.0,0,1,1.0,R,3,300.0,1.0,0.5,Apparels,12,50,8000.0
7144,Bhubaneswar,30,F,General,Applique work,Agriculture,36000.0,3000.0,0,2,1.0,T1,4,800.0,1.0,0.5,Handicrafts,12,12,5000.0
36206,Imphal,34,F,OBC,Vegetable cultivation,none,52000.0,1500.0,0,2,1.0,T2,4,1500.0,1.0,0.5,Farming/ Agriculture,12,12,8000.0
19824,Shantipur,32,F,Minority,Handloom Work,none,18000.0,3500.0,0,2,1.0,T1,4,700.0,1.0,1.0,Handicrafts,12,50,10000.0
12029,Mathurapur,35,F,,Beedi rolling business,,0.0,3000.0,0,0,1.0,T2,0,0.0,0.0,,Tobacco Related Activities,12,50,5000.0
24104,Shanti Pur,42,F,Minority,Sweets shop,none,60000.0,3500.0,0,1,1.0,R,3,600.0,1.0,1.0,Eateries,12,50,14000.0
1664,NUAPADA,21,F,st,General store,Daily wage labourer,36000.0,3000.0,0,3,1.0,T1,2,112.0,1.0,0.5,Retail Store,12,12,5000.0
21757,,28,F,S.C,Fish rearing,Daily wage labourer,54000.0,3500.0,0,1,1.0,T1,3,1300.0,1.0,1.0,Meat Businesses,12,12,5000.0
19668,SOLAPUR,51,F,HINDU,Electronic goods shop,Others,30000.0,8000.0,0,0,1.0,T1,4,600.0,0.0,0.5,Retail Store,12,12,15000.0
39781,Gwalior,50,F,obc,Tailoring,none,96000.0,7600.0,0,0,1.0,R,4,500.0,1.0,1.0,Apparels,12,12,8000.0
22778,PUSAD,40,F,OBC,Tailoring,none,12000.0,2200.0,0,0,1.0,T2,2,300.0,0.0,1.0,Apparels,12,12,8000.0
25579,SANDESHKHALI,28,M,SC,Mobile Accessories,Daily wage labourer,60000.0,4200.0,0,1,1.0,T1,3,1000.0,1.0,1.0,Retail Store,12,12,7000.0
37124,Thoubal,54,F,OBC,Weaver,none,52000.0,1000.0,1,0,1.0,T2,3,1400.0,1.0,1.0,Apparels,12,12,8000.0
14298,Muzaffarpur,40,F,OBC,Tailoring,Daily wage labourer,60000.0,6000.0,0,2,1.0,T2,3,100.0,1.0,1.0,Apparels,12,50,5000.0
13275,Sambalpur,23,F,SC,Rice business,Others,56400.0,4000.0,0,1,1.0,T1,3,1300.0,0.0,0.5,Agro Based Businesses,12,12,5000.0
24380,Shantipur,24,F,Schudle Cast,Handloom Work,none,60000.0,3500.0,0,1,1.0,T2,3,700.0,1.0,1.0,Handicrafts,12,50,12000.0
14432,Kozhinjampara,53,F,OBC,Goat rearing,none,61200.0,3800.0,0,0,1.0,T1,2,5.0,1.0,1.0,Meat Businesses,12,50,7500.0
29154,Nanjnagudu,53,F,Edigagowdas,Cattle rearing,none,36000.0,2000.0,0,0,1.0,T2,1,600.0,1.0,1.0,Animal husbandry,12,12,10000.0
22074,Shantipur,52,F,General Caste,Grocery store,none,36000.0,3800.0,0,0,1.0,R,2,900.0,1.0,1.0,Agro Based Businesses,12,50,11000.0
8965,Pusad,25,F,,Papad business,,0.0,3000.0,0,0,1.0,,0,0.0,0.0,,Eateries,12,12,5000.0
32883,,51,F,SC,Vegetable cultivation,none,48000.0,3600.0,0,1,1.0,T2,3,800.0,0.0,0.5,Farming/ Agriculture,12,12,9000.0
34856,GWALIOR,36,F,OBC,Tailoring,none,72000.0,4500.0,0,3,1.0,T2,5,700.0,1.0,1.0,Apparels,12,12,12000.0
23586,Pusad,35,F,General,School,none,72000.0,4200.0,0,2,1.0,T2,2,1000.0,1.0,1.0,Education Loan,12,12,10000.0
35659,Imphal,35,F,OBC,Embroidery work,none,54000.0,1500.0,0,2,1.0,T2,4,1500.0,1.0,0.5,Handicrafts,12,12,8000.0
25720,Baruipur,33,F,S.C.,Thread making,none,12000.0,4600.0,0,0,1.0,T1,4,300.0,1.0,0.5,Business Services - II,12,50,8000.0
35946,KR Nagar,34,M,okkaliga,Paddy cultivation,none,48000.0,4000.0,0,1,1.0,T1,3,600.0,1.0,1.0,Farming/ Agriculture,12,12,10000.0
2907,Nirsa,36,M,Hindu,Hardware Work,none,31200.0,3200.0,1,1,0.0,T1,5,700.0,1.0,0.5,Construction Related Activities,12,12,5000.0
6093,Chandipur,24,F,OBC,Poultry farm,Others,6000.0,3500.0,0,1,1.0,T2,3,160.0,1.0,0.5,Meat Businesses,12,12,5000.0
8258,Nuapada,35,F,,Paddy cultivation,,0.0,4000.0,0,0,1.0,T2,0,0.0,0.0,,Farming/ Agriculture,12,12,3000.0
36907,Bahoriband,28,F,SC,Cow Rearing,none,48000.0,2200.0,0,1,1.0,T2,2,250.0,0.0,0.5,Animal husbandry,12,12,10000.0
6994,PUSAD,30,F,OBC,Tiffin center,none,24000.0,3500.0,0,2,1.0,T2,2,600.0,1.0,0.5,Eateries,12,12,10000.0
29932,Mathurapur,31,F,S.C.,Artificial Flower Making,none,58800.0,3400.0,0,2,1.0,T1,4,380.0,1.0,0.5,Flower Business,12,50,15000.0
6498,Nilgiri,33,F,OBC,Paddy processing,Others,18000.0,3500.0,0,1,1.0,T2,4,250.0,1.0,0.5,Agro Based Businesses,12,12,7500.0
3091,Nabadwip,32,F,General,Handloom Work,Agriculture,30000.0,4000.0,0,1,1.0,T1,3,400.0,1.0,0.5,Handicrafts,12,12,5000.0
10435,Joynagar,43,F,,Pottery making,,0.0,4400.0,0,0,1.0,T1,0,0.0,0.0,,Handicrafts,12,50,5000.0
34109,GWALIOR,45,F,SC,Bakery,none,52000.0,3500.0,0,3,1.0,R,6,400.0,1.0,0.5,Eateries,12,12,8000.0
14344,Imphal East,33,F,OBC,Processed food business,none,42000.0,3000.0,0,2,1.0,T1,3,1700.0,1.0,1.0,Eateries,12,12,5000.0
16137,PUSAD,35,F,OBC,Milk business,none,60000.0,3000.0,0,4,1.0,T2,2,400.0,0.0,1.0,Animal husbandry,12,12,15000.0
12073,Mathurapur,28,F,,Beedi rolling business,,0.0,3300.0,0,0,1.0,T2,0,0.0,0.0,,Tobacco Related Activities,12,50,5000.0
20710,Palakkad,32,F,OBC,Tea stall,none,66000.0,4500.0,0,2,1.0,T1,2,5.0,1.0,1.0,Eateries,12,50,10000.0
2507,Kumardhubi,29,F,Hindu,Tailoring,none,21600.0,4500.0,0,4,1.0,T1,6,1100.0,1.0,0.5,Apparels,12,12,5000.0
17605,PUSAD,46,F,MUSLIM,General store,none,60000.0,4000.0,0,0,1.0,T2,2,800.0,1.0,1.0,Retail Store,12,12,7500.0
36738,SAMBALPUR,33,F,SC,Poultry farm,Others,61600.0,4850.0,0,3,1.0,T1,8,200.0,0.0,0.5,Meat Businesses,12,12,12000.0
18090,Shantipur,37,F,Sechudle Caste,Handloom Work,none,24000.0,3000.0,0,1,1.0,T1,4,400.0,1.0,1.0,Handicrafts,12,50,15000.0
15197,Parola,22,M,Open,Centering Work,none,50000.0,2000.0,0,0,1.0,T2,1,300.0,1.0,1.0,Construction Related Activities,12,12,10000.0
15437,Shantipur,42,F,General Caste,Handloom Work,none,24000.0,3000.0,0,0,1.0,T1,3,500.0,1.0,1.0,Handicrafts,12,50,12000.0
20968,,27,F,OBC,Vegetable cultivation,none,36000.0,3000.0,0,2,1.0,R,4,750.0,0.0,1.0,Farming/ Agriculture,12,12,5000.0
17607,PUSAD,30,F,MUSLIM,Mats business,none,48000.0,3000.0,0,2,1.0,T2,2,500.0,1.0,1.0,Business Services - II,12,12,7500.0
38349,,44,F,OBC,Vegetable cultivation,none,40000.0,3000.0,0,2,1.0,T1,4,9000.0,0.0,0.5,Farming/ Agriculture,12,12,8000.0
36025,Pusad,47,F,OBC,Mess Work,none,96000.0,5000.0,0,1,1.0,T2,4,1000.0,1.0,1.0,Eateries,12,12,15000.0
12118,Balanga,35,F,,Milk business,,0.0,4500.0,0,0,1.0,T1,0,0.0,0.0,,Animal husbandry,12,12,5000.0
23910,Policeline,30,F,General,Rice business,Others,12000.0,4150.0,0,1,1.0,T1,3,300.0,1.0,1.0,Agro Based Businesses,12,12,8000.0
11305,Nuapada,21,F,,Vegetable cultivation,,0.0,2500.0,0,0,1.0,T1,0,0.0,0.0,,Farming/ Agriculture,12,12,5000.0
13563,PUSAD,35,F,OBC,School,none,36000.0,6500.0,0,2,1.0,T2,2,1000.0,1.0,1.0,Education Loan,12,12,6000.0
37902,Gwalior,40,F,Obc,Sanitation,none,66000.0,5000.0,0,1,1.0,R,3,200.0,1.0,1.0,Sanitation,12,12,12600.0
1315,Pusad,37,F,NT,Provision store,none,0.0,3000.0,0,1,1.0,T2,4,400.0,1.0,0.5,Retail Store,12,12,5000.0
10026,Palakkad,23,F,,Tea stall,,0.0,4900.0,0,0,1.0,T1,0,0.0,0.0,,Eateries,12,50,7500.0
15588,Parola,35,M,OBC,Beauty salon,none,36000.0,2000.0,0,2,1.0,T2,1,600.0,0.0,1.0,Beauty Salon,12,12,10000.0
2778,KOLKATA,56,F,GENL,Box making,none,24000.0,7000.0,1,0,0.0,T1,4,350.0,1.0,0.5,Handicrafts,12,12,5000.0
1113,Daspalla,42,F,S.C.,Sheep rearing,none,60000.0,4000.0,0,0,1.0,R,2,400.0,1.0,0.5,Animal husbandry,12,12,5000.0
13259,Kumardhubi,41,F,Muslim,Saree business,none,20000.0,3000.0,0,3,1.0,T1,4,500.0,1.0,1.0,Apparels,12,12,5000.0
4905,Nuapada,25,F,OBC,Tailoring,none,24000.0,2000.0,0,1,1.0,T1,4,112.0,1.0,0.5,Apparels,12,12,5000.0
16938,Dhule,30,F,OBC,Saree business,none,38000.0,1000.0,0,2,1.0,T2,1,500.0,1.0,0.5,Apparels,12,12,10000.0
5113,Kumardhubi,31,F,Hindu,Tailoring,none,25000.0,4000.0,0,3,1.0,T1,5,1000.0,1.0,0.5,Apparels,12,12,5000.0
27012,GWALIOR,45,F,SC,Fruits business,none,60000.0,3500.0,0,2,1.0,T2,1,270.0,1.0,1.0,Agro Based Businesses,12,12,8000.0
21859,PUSAD,28,F,SC,Poultry farm,none,18000.0,3000.0,0,2,1.0,T2,2,200.0,0.0,0.5,Meat Businesses,12,12,12000.0
36967,Bahoriband,36,F,OBC,Grocery store,none,48000.0,2500.0,0,1,1.0,T2,2,250.0,0.0,0.5,Agro Based Businesses,12,12,10000.0
26525,Baruipur,35,F,General,Bakery,none,18000.0,4100.0,0,1,1.0,R,3,450.0,1.0,0.5,Eateries,12,50,12000.0
10487,Kozhipara,36,F,,Tea stall,,0.0,6100.0,0,0,1.0,T1,0,0.0,0.0,,Eateries,12,50,7500.0
27487,Pusad,40,F,SC,Grocery store,none,24000.0,2500.0,0,1,1.0,T2,2,100.0,1.0,1.0,Agro Based Businesses,12,12,15000.0
27495,Pusad,30,F,SC,Auto Rickshaw,none,60000.0,4000.0,0,1,1.0,T2,2,800.0,1.0,1.0,Transportation Services,12,12,12000.0
9459,Nuapada,36,F,,Vegetable cultivation,,0.0,3000.0,0,0,1.0,T1,0,0.0,0.0,,Farming/ Agriculture,12,12,3000.0
19802,Shantipur,20,F,Sechudle Caste,Handloom Work,none,24000.0,3500.0,0,0,1.0,T1,3,600.0,1.0,1.0,Handicrafts,12,50,8000.0
29024,Bahoriband,22,F,ST,Goat rearing,none,48000.0,2200.0,0,2,1.0,T2,2,900.0,0.0,0.5,Meat Businesses,12,12,8000.0
11329,Chanabeda,25,F,,Vegetable cultivation,,0.0,3000.0,0,0,1.0,T1,0,0.0,0.0,,Farming/ Agriculture,12,12,3000.0
3157,Vadakkanchery,51,F,Muslim,Tea stall,none,72000.0,5200.0,0,0,1.0,T1,2,3.0,1.0,0.5,Eateries,12,50,7500.0
30323,GWALIOR,40,F,OBC,Embroidery work,none,48000.0,3000.0,0,1,1.0,T2,1,500.0,0.0,1.0,Handicrafts,12,12,8000.0
25777,Taloda,28,M,S.T.,Betel shop,none,36000.0,800.0,0,2,1.0,T2,2,350.0,0.0,0.5,Tobacco Related Activities,12,50,10000.0
24433,Sambalpur,55,F,OBC,Accessories Vendor,Others,24000.0,1200.0,0,0,1.0,T1,5,200.0,0.0,0.5,Artifical Jewellry Selling,12,12,12000.0
14549,Coimbatore,40,F,OBC,Education Loan,none,54000.0,8500.0,2,1,1.0,R,6,320.0,0.0,0.5,Education Loan,12,12,14000.0
21476,Kozhinjampara,40,F,OBC,Banana Cultivation,none,56400.0,3700.0,0,0,1.0,T1,2,4.0,1.0,1.0,Farming/ Agriculture,12,50,10000.0
33047,Pusad,28,F,SC,Tailoring,none,60000.0,3500.0,0,2,1.0,T2,3,500.0,1.0,1.0,Apparels,12,12,15000.0
18370,Shantipur,30,F,Sechudle Caste,Applique work,none,21600.0,3000.0,0,2,1.0,R,4,900.0,1.0,1.0,Handicrafts,12,50,8000.0
4830,Niligiri,48,F,General,Worship Material Making,Others,7200.0,4000.0,0,0,1.0,T1,4,330.0,1.0,0.5,Handicrafts,12,12,5000.0
35583,Pusad,35,F,OBC,Furniture Business,none,48000.0,3000.0,0,2,1.0,T2,3,400.0,1.0,1.0,Carpentery work,12,12,8000.0
10038,Wadhwan,27,F,,Auto Rickshaw,,0.0,4000.0,0,0,0.0,,0,0.0,0.0,,Transportation Services,12,12,5000.0
5295,vadakkencherry,57,F,Ezhava,Tapioca Cultivation,none,73200.0,5200.0,0,0,1.0,T1,3,5.0,1.0,0.5,Farming/ Agriculture,12,50,7500.0
13424,Imphal,41,F,OBC,Handloom Work,Agriculture,36000.0,5000.0,0,3,1.0,T2,5,6250.0,1.0,0.5,Handicrafts,12,12,5000.0
37630,Pusad,35,F,UJNT,Education Loan,none,60000.0,4000.0,0,2,1.0,T2,3,600.0,1.0,1.0,Education Loan,12,12,10000.0
27461,Bahoriband,42,F,ST,Goat rearing,none,48000.0,2500.0,0,1,1.0,T2,2,250.0,0.0,0.5,Meat Businesses,12,12,8000.0
24877,Muzaffarpur,30,F,OBC,Banana Cultivation,Agriculture,40000.0,3000.0,0,2,1.0,T1,4,3520.0,1.0,1.0,Farming/ Agriculture,12,12,10000.0
1336,Jhabua,40,F,OBC,Petty shop,none,24000.0,4500.0,0,3,1.0,T2,6,400.0,1.0,0.5,Retail Store,12,12,5000.0
9369,Kozhinjampara,32,F,,Tailoring,,0.0,2900.0,0,0,1.0,T2,0,0.0,0.0,,Apparels,12,50,5000.0
2873,KOLKATA,30,F,S C,Betel shop,none,20000.0,4000.0,0,1,0.0,T1,3,300.0,1.0,0.5,Tobacco Related Activities,12,12,5000.0
25011,Shantipur,41,F,Schudle Cast,Thread making,none,60000.0,4000.0,0,0,1.0,T1,2,900.0,1.0,1.0,Business Services - II,12,50,8000.0
23695,Pusad,40,F,NT,School,none,18000.0,4000.0,0,2,0.0,T2,2,600.0,1.0,1.0,Education Loan,12,12,8000.0
3447,Jhabua,24,F,OBC,School,none,60000.0,4500.0,0,2,0.0,R,4,400.0,1.0,0.5,Education Loan,12,12,3000.0
19313,Jhabua,50,F,ST,Poultry farm,Agriculture,48000.0,3000.0,0,0,1.0,R,1,700.0,1.0,1.0,Meat Businesses,12,12,10000.0
36548,Digras,28,F,OBC,Snacks business,none,96000.0,3000.0,0,0,1.0,T2,3,100.0,1.0,1.0,Food Items,12,12,3300.0
29854,Mathurapur,28,F,S.C.,Beedi rolling business,none,60000.0,3700.0,0,3,1.0,T1,5,390.0,1.0,0.5,Tobacco Related Activities,12,50,15000.0
36523,Pusad,34,F,OBC,Education Loan,none,60000.0,3000.0,0,2,1.0,T2,3,1200.0,1.0,1.0,Education Loan,12,12,12000.0
37892,Moirangb,23,F,OBC,Embroidery work,none,50000.0,1000.0,0,1,1.0,T2,3,1500.0,1.0,0.5,Handicrafts,12,12,8000.0
6350,,34,F,Scheduled Caste,School,none,0.0,3000.0,0,1,1.0,R,1,700.0,1.0,0.5,Education Loan,12,12,7000.0
